Serial No.,Date,Time,Device Name,tankpercent
23565,04/11/2025,14:49:09,IIIT Pond,52.8
23566,04/11/2025,14:44:09,IIIT Pond,52.8
23567,04/11/2025,14:39:09,IIIT Pond,52.8
23568,04/11/2025,14:34:09,IIIT Pond,52.8
23569,04/11/2025,14:29:09,IIIT Pond,52.8
23570,04/11/2025,14:24:09,IIIT Pond,52.8
23571,04/11/2025,14:19:09,IIIT Pond,52.8
23572,04/11/2025,14:14:09,IIIT Pond,52.8
23573,04/11/2025,14:09:09,IIIT Pond,52.9
23574,04/11/2025,14:04:09,IIIT Pond,52.9
23575,04/11/2025,13:59:09,IIIT Pond,52.9
23576,04/11/2025,13:54:09,IIIT Pond,52.8
23577,04/11/2025,13:49:09,IIIT Pond,52.8
23578,04/11/2025,13:44:09,IIIT Pond,52.9
23579,04/11/2025,13:39:10,IIIT Pond,52.9
23580,04/11/2025,13:34:10,IIIT Pond,52.9
23581,04/11/2025,13:29:10,IIIT Pond,52.9
23582,04/11/2025,13:24:10,IIIT Pond,52.9
23583,04/11/2025,13:19:10,IIIT Pond,52.9
23584,04/11/2025,13:14:10,IIIT Pond,53
23585,04/11/2025,13:09:10,IIIT Pond,53
23586,04/11/2025,13:04:10,IIIT Pond,53
23587,04/11/2025,12:59:10,IIIT Pond,53
23588,04/11/2025,12:54:10,IIIT Pond,53
23589,04/11/2025,12:49:10,IIIT Pond,53
23590,04/11/2025,12:44:10,IIIT Pond,53
23591,04/11/2025,12:39:10,IIIT Pond,53
23592,04/11/2025,12:34:10,IIIT Pond,53
23593,04/11/2025,12:29:10,IIIT Pond,53
23594,04/11/2025,12:24:10,IIIT Pond,53
23595,04/11/2025,12:19:11,IIIT Pond,53
23596,04/11/2025,12:14:11,IIIT Pond,53
23597,04/11/2025,12:09:11,IIIT Pond,53
23598,04/11/2025,12:04:11,IIIT Pond,53
23599,04/11/2025,11:59:11,IIIT Pond,53.1
23600,04/11/2025,11:54:11,IIIT Pond,53
23601,04/11/2025,11:49:11,IIIT Pond,53
23602,04/11/2025,11:44:11,IIIT Pond,52.9
23603,04/11/2025,11:39:11,IIIT Pond,52.9
23604,04/11/2025,11:34:11,IIIT Pond,53
23605,04/11/2025,11:29:11,IIIT Pond,53
23606,04/11/2025,11:24:11,IIIT Pond,52.9
23607,04/11/2025,11:19:11,IIIT Pond,53
23608,04/11/2025,11:14:11,IIIT Pond,53
23609,04/11/2025,11:09:11,IIIT Pond,52.9
23610,04/11/2025,11:04:12,IIIT Pond,53
23611,04/11/2025,10:59:12,IIIT Pond,52.9
23612,04/11/2025,10:54:12,IIIT Pond,52.9
23613,04/11/2025,10:49:12,IIIT Pond,52.9
23614,04/11/2025,10:44:12,IIIT Pond,52.9
23615,04/11/2025,10:39:12,IIIT Pond,52.9
23616,04/11/2025,10:34:13,IIIT Pond,52.9
23617,04/11/2025,10:29:13,IIIT Pond,52.9
23618,04/11/2025,10:24:13,IIIT Pond,52.9
23619,04/11/2025,10:19:13,IIIT Pond,52.9
23620,04/11/2025,10:14:13,IIIT Pond,52.9
23621,04/11/2025,10:09:13,IIIT Pond,52.9
23622,04/11/2025,10:04:43,IIIT Pond,53
23623,04/11/2025,09:59:13,IIIT Pond,52.9
23624,04/11/2025,09:54:13,IIIT Pond,53
23625,04/11/2025,09:49:13,IIIT Pond,53
23626,04/11/2025,09:44:13,IIIT Pond,53
23627,04/11/2025,09:39:13,IIIT Pond,53
23628,04/11/2025,09:34:13,IIIT Pond,53.1
23629,04/11/2025,09:29:13,IIIT Pond,53.1
23630,04/11/2025,09:24:13,IIIT Pond,53.1
23631,04/11/2025,09:19:14,IIIT Pond,53.1
23632,04/11/2025,09:14:14,IIIT Pond,53.1
23633,04/11/2025,09:09:14,IIIT Pond,53.1
23634,04/11/2025,09:04:14,IIIT Pond,53.1
23635,04/11/2025,09:00:02,IIIT Pond,53.2
23636,04/11/2025,08:54:13,IIIT Pond,53.2
